Title,Duration,MPA,Rating,grossWorldWide,directors,writers,stars,genres,countries_origin,filming_locations,Languages,release_date
Maybe I Do,1h 35m,PG-13,5.0,4450096.0,['Michael Jacobs'],['Michael Jacobs'],"['Diane Keaton', 'William H. Macy', 'Richard Gere']",Romance,['United States'],"['Montclair, New Jersey, USA']",['English'],
Io Capitano,2h 1m,Not Rated,7.6,7636951.0,['Matteo Garrone'],"['Matteo Garrone', 'Massimo Ceccherini', 'Massimo Gaudioso']","['Seydou Sarr', 'Moustapha Fall', 'Issaka Sawadogo']",Drama,"['Italy', 'Belgium', 'France']","['Casablanca, Morocco']","['Wolof', 'French', 'Arabic', 'English']",
Aavesham,2h 35m,nan,7.8,3694257.0,['Jithu Madhavan'],['Jithu Madhavan'],"['Fahadh Faasil', 'Hipzster', 'Mithun Jai Shankar']",Action,['India'],[],['Malayalam'],
Dicks: The Musical,1h 26m,R,5.3,1472114.0,['Larry Charles'],"['Aaron Jackson', 'Josh Sharp']","['Josh Sharp', 'Aaron Jackson', 'Nathan Lane']",Musical,['United States'],"['Los Angeles, California, USA']",['English'],
Don't Move,1h 32m,R,5.8,nan,"['Brian Netto', 'Adam Schindler']","['T.J. Cimfel', 'David White']","['Kelsey Asbille', 'Finn Wittrock', 'Moray Treadwell']",Psychological Thriller,['United States'],"['Zlatnite Mostove, Sofia City Province, Bulgaria']",['English'],
Ghost Cat Anzu,1h 37m,nan,6.6,538825.0,"['Yôko Kuno', 'Nobuhiro Yamashita']","['Shinji Imaoka', 'Takashi Imashiro']","['Mirai Moriyama', 'Noa Gotô', 'Munetaka Aoki']",Anime,"['Japan', 'France']",[],"['Japanese', 'French']",
Renfield,1h 33m,R,6.4,26493921.0,['Chris McKay'],"['Ryan Ridley', 'Robert Kirkman', 'Ava Tramer']","['Nicholas Hoult', 'Nicolas Cage', 'Awkwafina']",Action,"['United States', 'United Kingdom', 'Canada']","['New Orleans, Louisiana, USA']","['English', 'French']",
Sometimes I Think About Dying,1h 34m,PG-13,6.5,326508.0,['Rachel Lambert'],"['Stefanie Abel Horowitz', 'Kevin Armento', 'Katy Wright-Mead']","['Daisy Ridley', 'Dave Merheje', 'Parvesh Cheena']",Comedy,['United States'],"['Astoria, Oregon, USA']",['English'],
Luther: The Fallen Sun,2h 9m,R,6.4,nan,['Jamie Payne'],['Neil Cross'],"['Idris Elba', 'Cynthia Erivo', 'Andy Serkis']",Thriller,"['United Kingdom', 'United States']",['Iceland'],"['English', 'Estonian', 'Portuguese']",
Hot Frosty,1h 32m,TV-PG,5.3,nan,['Jerry Ciccoritti'],['Russell Hainline'],"['Lacey Chabert', 'Dustin Milligan', 'Chrishell Stause']",Holiday Romance,"['Canada', 'United States']","['Brockville, Ontario, Canada']",['English'],
Teenage Mutant Ninja Turtles: Mutant Mayhem,1h 39m,PG,7.2,181848832.0,"['Jeff Rowe', 'Kyler Spears']","['Seth Rogen', 'Evan Goldberg', 'Jeff Rowe']","['Micah Abbey', 'Shamon Brown Jr.', 'Nicolas Cantu']",Hand-Drawn Animation,"['United States', 'Japan', 'Canada']","['New York City, New York, USA']",['English'],
My Hero Academia: You're Next,1h 50m,PG-13,7.0,32224616.0,['Tensai Okamura'],"['Yôsuke Kuroda', 'Kôhei Horikoshi']","['Van Barr Jr.', 'Nasim Benelkour', 'Kimmie Britt']",Action,['Japan'],[],['Japanese'],
Divinity,1h 28m,nan,5.3,102891.0,['Eddie Alcazar'],['Eddie Alcazar'],"['Bella Thorne', 'Caylee Cowan', 'Moises Arias']",Thriller,['United States'],[],['English'],
Rebel Moon - Part One: A Child of Fire,2h 13m,PG-13,5.6,nan,['Zack Snyder'],"['Zack Snyder', 'Kurt Johnstad', 'Shay Hatten']","['Sofia Boutella', 'Djimon Hounsou', 'Ed Skrein']",Space Sci-Fi,['United States'],"['Stockholm, Sweden']",['English'],
Trap,1h 45m,PG-13,5.9,82677281.0,['M. Night Shyamalan'],['M. Night Shyamalan'],"['Josh Hartnett', 'Ariel Donoghue', 'Saleka Shyamalan']",Thriller,"['United States', 'Canada']","['Toronto, Ontario, Canada']",['English'],
65,1h 33m,PG-13,5.4,60730568.0,"['Scott Beck', 'Bryan Woods']","['Scott Beck', 'Bryan Woods']","['Adam Driver', 'Ariana Greenblatt', 'Chloe Coleman']",Dinosaur Adventure,"['United States', 'Ireland', 'Australia', 'Canada']","['Bray, Ireland']",['English'],
The Settlers,1h 37m,Not Rated,6.9,113466.0,['Felipe Gálvez Haberle'],"['Antonia Girardi', 'Felipe Gálvez Haberle', 'Mariano Llinás']","['Mark Stanley', 'Camilo Arancibia', 'Benjamin Westfall']",Western,"['Chile', 'Argentina', 'United Kingdom', 'Taiwan', 'Germany', 'Sweden', 'France', 'Denmark', 'United States']","['Patagonia, Chile']","['Spanish', 'English']",
Touch,2h 1m,R,7.4,2840986.0,['Baltasar Kormákur'],"['Olaf Olafsson', 'Baltasar Kormákur']","['Egill Ólafsson', 'Kôki', 'Palmi Kormákur']",Drama,"['Iceland', 'United Kingdom']",[],"['English', 'Japanese', 'Icelandic']",
Dragonkeeper,1h 38m,PG,5.7,6219482.0,"['Jianping Li', 'Salvador Simó']","['Carole Wilkinson', 'Pablo I. Castrillo', 'Ignacio Ferreras']","['Bill Nighy', 'Mayalinee Griffiths', 'Anthony Howell']",Animation,"['Spain', 'China']",[],"['English', 'Chinese', 'Spanish']",
The Wandering Earth II,2h 53m,Not Rated,6.7,615023132.0,['Frant Gwo'],"['Cixin Liu', 'Hongwei Wang', 'Yang Zhixue']","['Jing Wu', 'Yi Sha', 'Yanmanzi Zhu']",Adventure,['China'],"['WanDa Studios, Qingdao, China']",['Mandarin'],
Blue Lock: Episode Nagi,1h 31m,PG-13,6.6,14291561.0,['Shunsuke Ishikawa'],"['Muneyuki Kaneshiro', 'Taku Kishimoto', 'Yusuke Nomura']","['Nobunaga Shimazaki', 'Yuma Uchida', 'Kazuyuki Okitsu']",Animation,['Japan'],[],['Japanese'],
Hijack 1971,1h 40m,R,6.8,14602614.0,['Kim Sung-han-I'],['Kyung-chan Kim'],"['Chae Soo-bin', 'Sung Dong-il', 'Park Ji-ah']",Thriller,['South Korea'],[],['Korean'],
Tuesday,1h 50m,R,6.3,760443.0,['Daina Oniunas-Pusic'],['Daina Oniunas-Pusic'],"['Julia Louis-Dreyfus', 'Lola Petticrew', 'Leah Harvey']",Drama,"['United Kingdom', 'United States']",[],['English'],
Tarot,1h 32m,PG-13,4.8,49256239.0,"['Spenser Cohen', 'Anna Halberg']","['Spenser Cohen', 'Anna Halberg', 'Nicholas Adams']","['Harriet Slater', 'Adain Bradley', 'Jacob Batalon']",Horror,"['Serbia', 'United States']","['Belgrade, Serbia']",['English'],
Killers of the Flower Moon,3h 26m,R,7.6,158764012.0,['Martin Scorsese'],"['Eric Roth', 'Martin Scorsese', 'David Grann']","['Leonardo DiCaprio', 'Robert De Niro', 'Lily Gladstone']",Period Drama,['United States'],"['Bartlesville, Oklahoma, USA']","['English', 'Osage', 'Latin', 'French']",
Love Again,1h 44m,PG-13,5.9,12696584.0,['Jim Strouse'],"['Jim Strouse', 'Sofie Cramer', 'Andrea Willson']","['Priyanka Chopra Jonas', 'Sam Heughan', 'Céline Dion']",Feel-Good Romance,['United States'],"['Hackney Empire, London, England, UK']",['English'],
Happiness for Beginners,1h 43m,TV-14,6.1,nan,['Vicky Wight'],"['Vicky Wight', 'Katherine Center']","['Ellie Kemper', 'Luke Grimes', 'Nico Santos']",Comedy,['United States'],"['Bear Mountain State Park, New York, USA']",['English'],
Omar and Cedric: If This Ever Gets Weird,2h 7m,nan,8.6,75189.0,['Nicolas Jack Davies'],[],"['Cedric Bixler-Zavala', 'Omar Rodriguez-Lopez']",Music,['Germany'],[],['English'],
The Price of Money: A Largo Winch Adventure,1h 40m,nan,5.1,3641429.0,['Olivier Masset-Depasse'],"['Olivier Masset-Depasse', 'Domenico La Porta', 'Giordano Gederlini']","['Tomer Sisley', 'Narayan David Hecter', 'Paibool Poolsuk']",Adventure,"['France', 'Belgium']",[],"['French', 'English']",
Escape from Germany,1h 37m,PG,5.3,2616475.0,['T.C. Christensen'],"['T.C. Christensen', 'Terry Bohle Montague']","['Sebastian Barr', 'Joseph Batzel', 'Ischa Bee']",History,['United States'],"['Budapest, Hungary']",['English'],
Carry-On,1h 59m,PG-13,6.5,nan,['Jaume Collet-Serra'],['T.J. Fixman'],"['Taron Egerton', 'Jason Bateman', 'Sofia Carson']",Action,['United States'],"['New Orleans, Louisiana, USA']",['English'],
Darkness of Man,1h 49m,R,4.4,17324.0,['James Cullen Bressack'],"['James Cullen Bressack', 'Jean-Claude Van Damme', 'Alethea Hnatko-Cho']","['Jean-Claude Van Damme', 'Kristanna Loken', 'Emerson Min']",Crime,['United States'],"['Los Angeles, California, USA']",['English'],
I.S.S.,1h 35m,R,5.3,6605079.0,['Gabriela Cowperthwaite'],['Nick Shafir'],"['Ariana DeBose', 'Chris Messina', 'John Gallagher Jr.']",Space Sci-Fi,['United States'],"['Wilmington, North Carolina, USA']","['English', 'Russian']",
Godzilla x Kong: The New Empire,1h 55m,PG-13,6.1,571750016.0,['Adam Wingard'],"['Terry Rossio', 'Adam Wingard', 'Simon Barrett']","['Rebecca Hall', 'Brian Tyree Henry', 'Dan Stevens']",Globetrotting Adventure,"['United States', 'Australia']",['Morocco'],['English'],
EXmas,1h 33m,PG-13,5.7,31054.0,['Jonah Feingold'],['Dan Steele'],"['Leighton Meester', 'Robbie Amell', 'Michael Hitchcock']",Holiday Comedy,"['United States', 'Canada']",[],['English'],
"Thank You, Dr. Fauci",1h 31m,nan,6.8,nan,['Jenner Furst'],['Jenner Furst'],['Anthony Fauci'],Documentary,['United States'],[],['English'],
Leo,1h 42m,PG,7.0,nan,"['Robert Marianetti', 'Robert Smigel', 'David Wachtenheim']","['Robert Smigel', 'Adam Sandler', 'Paul Sado']","['Adam Sandler', 'Bill Burr', 'Cecily Strong']",Musical,"['Australia', 'United States']","['Sydney, New South Wales, Australia']",['English'],
Luther: The Fallen Sun,2h 9m,R,6.4,nan,['Jamie Payne'],['Neil Cross'],"['Idris Elba', 'Cynthia Erivo', 'Andy Serkis']",Thriller,"['United Kingdom', 'United States']",['Iceland'],"['English', 'Estonian', 'Portuguese']",
Teen Wolf: The Movie,2h 21m,TV-MA,5.5,nan,['Russell Mulcahy'],"['Jeff Davis', 'Will Wallace', 'Joseph Patrick Genier']","['Tyler Posey', 'Crystal Reed', 'Holland Roden']",Dark Romance,['United States'],"['Atlanta, Georgia, USA']","['English', 'Korean']",
The Union,1h 47m,PG-13,5.4,nan,['Julian Farino'],"['Joe Barton', 'David Guggenheim']","['Mark Wahlberg', 'Halle Berry', 'J.K. Simmons']",Spy,['United States'],"['Piran, Slovenia']",['English'],
No One Will Save You,1h 33m,PG-13,6.3,nan,['Brian Duffield'],['Brian Duffield'],"['Kaitlyn Dever', 'Elizabeth Kaluev', 'Zack Duhame']",Mystery,['United States'],"['New Orleans, Louisiana, USA']",['English'],
Sometimes I Think About Dying,1h 34m,PG-13,6.5,326508.0,['Rachel Lambert'],"['Stefanie Abel Horowitz', 'Kevin Armento', 'Katy Wright-Mead']","['Daisy Ridley', 'Dave Merheje', 'Parvesh Cheena']",Romance,['United States'],"['Astoria, Oregon, USA']",['English'],
The Garfield Movie,1h 41m,PG,5.7,257211519.0,['Mark Dindal'],"['Paul A. Kaplan', 'Mark Torgove', 'David Reynolds']","['Chris Pratt', 'Samuel L. Jackson', 'Hannah Waddingham']",Fantasy,"['United States', 'United Kingdom', 'Hong Kong']",[],['English'],
Godzilla x Kong: The New Empire,1h 55m,PG-13,6.1,571750016.0,['Adam Wingard'],"['Terry Rossio', 'Adam Wingard', 'Simon Barrett']","['Rebecca Hall', 'Brian Tyree Henry', 'Dan Stevens']",Sci-Fi,"['United States', 'Australia']",['Morocco'],['English'],
Viduthalai Part 2,2h 50m,nan,8.6,234647.0,['Vetrimaaran'],['Vetrimaaran'],"['Vijay Sethupathi', 'Manju Warrier', 'Soori']",Drama,['India'],[],['Tamil'],
The Beekeeper,1h 45m,R,6.3,152720535.0,['David Ayer'],['Kurt Wimmer'],"['Jason Statham', 'Emmy Raver-Lampman', 'Bobby Naderi']",Action,"['United Kingdom', 'United States']","['Kingsferry Bridge, Isle of Sheppey, Kent, England, UK']","['English', 'Japanese']",
Look Back,58m,13+,7.9,12648664.0,['Kiyotaka Oshiyama'],"['Kiyotaka Oshiyama', 'Tatsuki Fujimoto']","['Yumi Kawai', 'Mizuki Yoshida', 'Yôichirô Saitô']",Coming-of-Age,"['Japan', 'United States']",[],['Japanese'],
The Kill Room,1h 38m,R,5.5,994105.0,['Nicol Paone'],['Jonathan Jacobson'],"['Alexis Linkletter', 'Joe Manganiello', 'Danny Plaza']",Thriller,['United States'],"['Hoboken, New Jersey, USA']",['English'],
Terrifier 3,2h 5m,Not Rated,6.4,89689002.0,['Damien Leone'],['Damien Leone'],"['Lauren LaVera', 'David Howard Thornton', 'Antonella Rose']",Holiday,['United States'],[],['English'],
American Star,1h 47m,R,5.5,15848.0,['Gonzalo López-Gallego'],['Nacho Faerna'],"['Ian McShane', 'Nora Arnezeder', 'Oscar Coleman']",Drama,"['United Kingdom', 'Spain']","['Hotel Riu Palace Tres Islas, Avenida Grandes Playas, s/n, 35660 Corralejo, Fuerteventura, Las Palmas, Spain']","['English', 'French']",
What Doesn't Float,1h 9m,nan,7.0,17980.0,['Luca Balser'],['Shauna Fitzgerald'],"['Mirlande Amazan', 'Alana Raquel Bowers', 'Pauline Chalamet']",Dark Comedy,['United States'],"['New York City, New York, USA']",['English'],
Rebel Moon - Part Two: The Scargiver,2h 2m,PG-13,5.3,nan,['Zack Snyder'],"['Zack Snyder', 'Kurt Johnstad', 'Shay Hatten']","['Sofia Boutella', 'Djimon Hounsou', 'Ed Skrein']",Fantasy Epic,['United States'],"['Inyo County, California, USA']",['English'],
Bonhoeffer: Pastor. Spy. Assassin.,2h 13m,PG-13,6.6,12113004.0,['Todd Komarnicki'],['Todd Komarnicki'],"['Jonas Dassler', 'Phileas Heyblom', 'August Diehl']",Drama,"['Belgium', 'Ireland']","['Limerick, Ireland']",['English'],
Jungle Bunch: Operation Meltdown,1h 29m,PG,5.6,11580770.0,"['Laurent Bru', 'Yannick Moulin', 'Benoît Somville']","['David Alaux', 'Eric Tosti', 'Jean-François Tosti']","['Philippe Bozo', 'Laurent Morteau', 'Pascal Casanova']",Family,['France'],[],['French'],
Unfrosted,1h 37m,PG-13,5.5,nan,['Jerry Seinfeld'],"['Jerry Seinfeld', 'Spike Feresten', 'Andy Robin']","['Isaac Bae', 'Jerry Seinfeld', 'Chris Rickett']",Biography,['United States'],"['UC Irvine, Aldrich Hall, Irvine, California, USA']",['English'],
Wallace & Gromit: Vengeance Most Fowl,1h 19m,PG,7.9,191452.0,"['Merlin Crossingham', 'Nick Park']","['Mark Burton', 'Nick Park']","['Ben Whitehead', 'Peter Kay', 'Lauren Patel']",Stop Motion Animation,['United Kingdom'],[],['English'],
Uprising,2h 6m,TV-MA,6.6,nan,['Sang-man Kim'],"['Park Chan-wook', 'Shin Chul', 'Sang-man Kim']","['Gang Dong-won', 'Park Jeong-min', 'Kim Shin-rock']",Drama,['South Korea'],"['Seoul, South Korea']","['Korean', 'Japanese']",
Close to You,1h 40m,R,5.0,72992.0,['Dominic Savage'],"['Dominic Savage', 'Elliot Page']","['Elliot Page', 'Hillary Baack', 'Wendy Crewson']",Drama,"['Canada', 'United Kingdom']",[],"['English', 'French', 'American Sign Language']",
Killers of the Flower Moon,3h 26m,R,7.6,158764012.0,['Martin Scorsese'],"['Eric Roth', 'Martin Scorsese', 'David Grann']","['Leonardo DiCaprio', 'Robert De Niro', 'Lily Gladstone']",True Crime,['United States'],"['Bartlesville, Oklahoma, USA']","['English', 'Osage', 'Latin', 'French']",
Lift,1h 47m,PG-13,5.5,nan,['F. Gary Gray'],['Daniel Kunka'],"['Kevin Hart', 'Gugu Mbatha-Raw', 'Sam Worthington']",Comedy,['United States'],"['Miramare, Trieste, Italy']","['English', 'Italian']",
Lousy Carter,1h 20m,nan,6.0,11236.0,['Bob Byington'],['Bob Byington'],"['David Krumholtz', 'Martin Starr', 'Olivia Thirlby']",Comedy,['United States'],[],['English'],
Faith of Angels,1h 38m,PG,8.2,570027.0,['Garrett Batty'],['Garrett Batty'],"['John Michael Finley', 'Cameron Arnett', 'Kirby Heyborne']",Family,['United States'],[],['English'],
The Arctic Convoy,1h 48m,nan,6.5,3639471.0,['Henrik Martin Dahlsbakken'],"['Christian Siebenherz', 'Harald Rosenløw-Eeg', 'Lars Gudmestad']","['Tobias Santelmann', 'Anders Baasmo', 'Heidi Ruud Ellingsen']",Thriller,['Norway'],['Lithuania'],"['Norwegian', 'English', 'Swedish']",
"Red, White & Royal Blue",1h 58m,R,6.9,nan,['Matthew López'],"['Casey McQuiston', 'Matthew López', 'Ted Malawer']","['Taylor Zakhar Perez', 'Nicholas Galitzine', 'Uma Thurman']",Romance,['United States'],"['Sevenoaks, Kent, England, UK']",['English'],
Bird,1h 59m,R,7.1,755019.0,['Andrea Arnold'],['Andrea Arnold'],"['Nykiya Adams', 'Franz Rogowski', 'Barry Keoghan']",Drama,"['United Kingdom', 'United States', 'France', 'Germany']","['Gravesend, Kent, England, UK']",['English'],
Bougainvillea,2h 18m,nan,6.4,1206986.0,['Amal Neerad'],"['Lajo Jose', 'Amal Neerad', 'R.J. Murugan']","['Kunchacko Boban', 'Fahadh Faasil', 'Jyothirmayi']",Crime,['India'],[],['Malayalam'],
Mars Express,1h 28m,Not Rated,7.5,1534099.0,['Jérémie Périn'],"['Laurent Sarfati', 'Jérémie Périn']","['Léa Drucker', 'Mathieu Amalric', 'Daniel Njo Lobé']",Adult Animation,['France'],[],['French'],
Joan Baez I Am a Noise,1h 53m,nan,7.0,728006.0,"['Miri Navasky', ""Maeve O'Boyle"", ""Karen O'Connor""]",[],"['Joan Baez', 'Sarah Schneider', 'Christiane Amanpour']",Biography,['United States'],"['California, USA']",['English'],
Outlaw Johnny Black,2h 10m,PG-13,5.6,319848.0,['Michael Jai White'],"['Byron Minns', 'Michael Jai White']","['Michael Jai White', 'Anika Noni Rose', 'Erica Ash']",Action Epic,['United States'],"['Santa Clarita, California, USA']",['English'],
Dream Scenario,1h 42m,R,6.9,12502808.0,['Kristoffer Borgli'],['Kristoffer Borgli'],"['Lily Bird', 'Nicolas Cage', 'Julianne Nicholson']",Dark Comedy,"['United States', 'Canada']","['University of Toronto-Scarborough Campus, Scarborough, Toronto, Ontario, Canada']","['English', 'French']",
The Count of Monte-Cristo,2h 58m,nan,7.6,74992007.0,"['Alexandre de La Patellière', 'Matthieu Delaporte']","['Alexandre Dumas', 'Alexandre de La Patellière', 'Matthieu Delaporte']","['Pierre Niney', 'Bastien Bouillon', 'Anaïs Demoustier']",History,"['France', 'Belgium']","[""Château d'If, Marseille, Bouches-du-Rhône, France""]","['French', 'Romanian', 'Italian', 'English']",
White Bird,2h 1m,PG-13,7.3,8799528.0,['Marc Forster'],"['Mark Bomback', 'R.J. Palacio']","['Ariella Glaser', 'Orlando Schwerdt', 'Gillian Anderson']",Biography,['United States'],"['Kutna Hora, Czech Republic']","['English', 'French']",
Exhuma,2h 14m,nan,6.9,93891418.0,['Jang Jae-hyun'],['Jang Jae-hyun'],"['Choi Min-sik', 'Kim Go-eun', 'Lee Do-hyun']",Supernatural Horror,['South Korea'],"['Baekdu-Daegan mountain range, South Korea']","['Korean', 'English', 'Japanese']",
Aporia,1h 44m,R,5.6,21587.0,['Jared Moshe'],['Jared Moshe'],"['Judy Greer', 'Edi Gathegi', 'Payman Maadi']",Sci-Fi,['United States'],['USA'],['English'],
The Peasants,1h 54m,R,7.6,10064347.0,"['DK Welchman', 'Hugh Welchman']","['Wladyslaw Stanislaw Reymont', 'DK Welchman', 'Hugh Welchman']","['Kamila Urzedowska', 'Robert Gulaczyk', 'Miroslaw Baka']",Period Drama,"['Poland', 'Serbia', 'Lithuania']","['Szeligi, Mazowieckie, Poland']","['Polish', 'Latin']",
Azrael,1h 26m,R,5.4,666611.0,['E.L. Katz'],['Simon Barrett'],"['Vic Carmen Sonne', 'Samara Weaving', 'Nathan Stewart-Jarrett']",Action,"['United States', 'Estonia']","['Pärispea, Harju County, Estonia']",['English'],
Kizumonogatari: Koyomi Vamp,2h 24m,16+,7.0,71675.0,['Tatsuya Oishi'],"['Nisio Isin', 'Tatsuya Oishi']","['Masashi Ebara', 'Yui Horie', 'Miyu Irino']",Action,['Japan'],[],['Japanese'],
The Disappearance of Shere Hite,1h 58m,R,7.5,53189.0,['Nicole Newnham'],[],"['Dakota Johnson', 'Shere Hite', 'Michael Conrad']",Biography,['United States'],[],"['French', 'English']",
The Critic,1h 41m,R,6.0,3270456.0,['Anand Tucker'],"['Patrick Marber', 'Anthony Quinn']","['Ian McKellen', 'Alfred Enoch', 'Matthew Cottle']",Crime,"['United Kingdom', 'United States']","['Wimbledon Theatre, Wimbledon, London, England, UK']",['English'],
The Killer,2h 6m,R,5.7,318618.0,['John Woo'],"['John Woo', 'Brian Helgeland', 'Josh Campbell']","['Nathalie Emmanuel', 'Omar Sy', 'Sam Worthington']",Action,"['United States', 'Canada', 'South Korea']",[],['English'],
Nosferatu,1h 32m,nan,5.2,nan,['David Lee Fisher'],"['F.W. Murnau', 'Henrik Galeen']","['Doug Jones', 'Sarah Carter', 'Joely Fisher']",Vampire Horror,['United States'],[],['English'],
Ryan's World the Movie: Titan Universe Adventure,1h 20m,nan,2.1,624429.0,['Albie Hecht'],"['Rose Frankel', 'Shion Kaji']","['Albie Hecht', 'Ryan Kaji', 'Dan Rhodes']",Action,['United States'],[],['English'],
Salaar,2h 55m,Not Rated,6.6,11958548.0,['Prashanth Neel'],"['Sandeep Reddy Bandla', 'Manish Bhavan', 'Choudary Hanuman']","['Prabhas', 'Karthikeya Dev', 'Prithviraj Sukumaran']",Crime,['India'],"['Hyderabad, Telangana, India']",['Telugu'],
Chandu Champion,2h 22m,nan,7.8,750617.0,['Kabir Khan'],"['Sumit Arora', 'Kabir Khan', 'Sudipto Sarkar']","['Kartik Aaryan', 'Vijay Raaz', 'Bhuvan Arora']",History,['India'],"['Syon House, Syon Park, Brentford, Middlesex, England, UK']",['Hindi'],
The Three Musketeers - Part II: Milady,1h 55m,nan,6.4,15439299.0,['Martin Bourboulon'],"['Matthieu Delaporte', 'Alexandre de La Patellière', 'Alexandre Dumas']","['François Civil', 'Vincent Cassel', 'Romain Duris']",Swashbuckler,"['France', 'Germany', 'Spain', 'Belgium']",['France'],"['French', 'English']",
Accidental Texan,1h 44m,PG-13,5.8,292687.0,['Mark Lambert Bristol'],"['Julie B. Denny', 'Cole Thompson']","['Thomas Haden Church', 'Rudy Pankow', 'Carrie-Anne Moss']",Drama,['United States'],[],[],
The New Year That Never Came,2h 18m,nan,8.4,521399.0,['Bogdan Muresanu'],['Bogdan Muresanu'],"['Adrian Vancica', 'Nicoleta Hâncu', 'Emilia Dobrin']",Drama,['Romania'],[],['Romanian'],
Parthenope,2h 16m,R,6.9,7951698.0,['Paolo Sorrentino'],['Paolo Sorrentino'],"['Celeste Dalla Porta', 'Stefania Sandrelli', 'Gary Oldman']",Drama,"['Italy', 'France']","['Naples, Campania, Italy']","['Italian', 'Neapolitan', 'English']",
The Count of Monte-Cristo,2h 58m,nan,7.6,74992007.0,"['Alexandre de La Patellière', 'Matthieu Delaporte']","['Alexandre Dumas', 'Alexandre de La Patellière', 'Matthieu Delaporte']","['Pierre Niney', 'Bastien Bouillon', 'Anaïs Demoustier']",Thriller,"['France', 'Belgium']","[""Château d'If, Marseille, Bouches-du-Rhône, France""]","['French', 'Romanian', 'Italian', 'English']",
Fast X,2h 21m,PG-13,5.7,704875015.0,['Louis Leterrier'],"['Dan Mazeau', 'Justin Lin', 'Zach Dean']","['Vin Diesel', 'Michelle Rodriguez', 'Jason Statham']",Crime,"['United States', 'China', 'Japan']","['A24 Highway AKA Autoestrada do Interior Norte, Portugal']",['English'],
Saturday Night,1h 49m,R,7.0,9802248.0,['Jason Reitman'],"['Gil Kenan', 'Jason Reitman']","['Gabriel LaBelle', 'Rachel Sennott', 'Cory Michael Smith']",Biography,['United States'],"['New York City, New York, USA']",['English'],
Ordinary Angels,1h 58m,PG,7.4,20571534.0,['Jon Gunn'],"['Meg Tilly', 'Kelly Fremon Craig', 'Jeffrey Knight']","['Hilary Swank', 'Alan Ritchson', 'Emily Mitchell']",Biography,['United States'],"['Winnipeg, Manitoba, Canada']",['English'],
The Count of Monte-Cristo,2h 58m,nan,7.6,74992007.0,"['Alexandre de La Patellière', 'Matthieu Delaporte']","['Alexandre Dumas', 'Alexandre de La Patellière', 'Matthieu Delaporte']","['Pierre Niney', 'Bastien Bouillon', 'Anaïs Demoustier']",Romance,"['France', 'Belgium']","[""Château d'If, Marseille, Bouches-du-Rhône, France""]","['French', 'Romanian', 'Italian', 'English']",
Jesus Revolution,2h,PG-13,7.1,54293684.0,"['Jon Erwin', 'Brent Mccorkle']","['Ellen Vaughn', 'Greg Laurie', 'Jon Gunn']","['Joel Courtney', 'Jonathan Roumie', 'Kimberly Williams-Paisley']",Biography,['United States'],"['Fairhope, Alabama, USA']",['English'],
Manjummel Boys,2h 15m,nan,8.2,3784106.0,['Chidambaram'],['Chidambaram'],"['Soubin Shahir', 'Sreenath Bhasi', 'Balu Varghese']",Thriller,['India'],"['Perumbavoor, India']","['Malayalam', 'Tamil']",
How to Make Millions Before Grandma Dies,2h 5m,TV-PG,8.0,5149872.0,['Pat Boonnitipat'],"['Pat Boonnitipat', 'Thodsapon Thiptinnakorn']","['Putthipong Assaratanakul', 'Usha Seamkhum', 'Sanya Kunakorn']",Drama,['Thailand'],[],['Thai'],
Carry-On,1h 59m,PG-13,6.5,nan,['Jaume Collet-Serra'],['T.J. Fixman'],"['Taron Egerton', 'Jason Bateman', 'Sofia Carson']",Mystery,['United States'],"['New Orleans, Louisiana, USA']",['English'],
A Sudden Case of Christmas,1h 31m,nan,5.1,179296.0,['Peter Chelsom'],"['Peter Chelsom', 'Tinker Lindsay']","['Luca Bagnoli', 'Treyston Braine', 'Valeria Cavalli']",Family,"['United Kingdom', 'Italy']","['Lake of Misurina, Italy']",[],
Wish,1h 35m,PG,5.6,254997360.0,"['Chris Buck', 'Fawn Veerasunthorn']","['Jennifer Lee', 'Allison Moore', 'Chris Buck']","['Ariana DeBose', 'Chris Pine', 'Alan Tudyk']",Musical,['United States'],"['Walt Disney Animation Studios - 2100 Riverside Drive, Burbank, California, USA']",['English'],
Infinity Pool,1h 57m,R,6.0,5202301.0,['Brandon Cronenberg'],['Brandon Cronenberg'],"['Alexander Skarsgård', 'Mia Goth', 'Cleopatra Coleman']",Horror,"['Canada', 'Croatia', 'Hungary', 'United States', 'France']","['Sibenik, Croatia']",['English'],
Landscape with Invisible Hand,1h 45m,R,5.9,203403.0,['Cory Finley'],"['Cory Finley', 'M.T. Anderson']","['Asante Blackk', 'Tiffany Haddish', 'Kylie Rogers']",Space Sci-Fi,['United States'],"['Atlanta, Georgia, USA']",['English'],
John Wick: Chapter 4,2h 49m,R,7.6,440180275.0,['Chad Stahelski'],"['Shay Hatten', 'Michael Finch', 'Derek Kolstad']","['Keanu Reeves', 'Laurence Fishburne', 'George Georgiou']",One-Person Army Action,"['United States', 'Germany']","['Wadi Rum Desert, Jordan']","['English', 'Japanese', 'Russian', 'French', 'Spanish', 'German', 'Latin', 'Cantonese', 'Arabic']",
